schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,mode,latency_source,replan_steps,latency_steps,query_index,observation_step,response_step,observation_captured_monotonic_ns,policy_call_started_monotonic_ns,policy_call_finished_monotonic_ns,response_ready_monotonic_ns,clock_trace_complete,observation_age_ms,inference_latency_ms,response_delivery_elapsed_ms,policy_inference_latency_ms,server_inference_latency_ms,response_jitter_requested_ms,jitter_key_sha256,completed_controller_steps,simulated_catchup_steps,action_chunk_steps,measured_stale_steps,action_offset_steps,selected_stop_step,available_suffix_steps,deadline_exceeded,horizon_overrun,age_refresh_index,fallback_hold_steps,alignment_disposition,alignment_reason,accepted,decision,rejection_reasons,position_mismatch_m,orientation_mismatch_rad,gripper_mismatch_linf,error_stage,error_type,error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,10,82,83,17747430999186,17747433553466,17747515807778,17747515846521,True,84.84733500154107,82.25431200116873,0.03874300091410987,58.45478099945467,81.261766001262,0.0,b75f92144f390b44fc9c1abc0ecf81919dba74ec9512267f0310f60aaf2981cf,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0016592608291287434,0.015952481143348064,0.0021719931181858575,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,11,88,90,17747709949892,17747712489465,17747794922816,17747835053432,True,125.10354000187363,82.4333509990538,40.13061600198853,58.53120200117701,81.47061199997552,40.0,6bf8fa0cb6e73051c66cb5c872d7cf8052524b3794795379d99410b85dc93bb6,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.00865286326071231,0.03216378343805335,0.0027055324716561656,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,12,95,98,17748034704040,17748037254808,17748119444581,17748199600142,True,164.896102000057,82.18977299839025,80.1555610014475,58.43598799765459,81.22096700026304,80.0,56b7c3b796ab008e044831adafe4e120b7b9dc93ebbb1c2d7a095b3e2cd8dfb6,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.027400181015946323,0.03505454977176834,8.307694504382235e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,13,103,104,17748405159937,17748407642904,17748489667763,17748489708427,True,84.54849000190734,82.02485899892054,0.040664002881385386,58.33215799793834,81.03132100222865,0.0,ca6f38dbf17560acb23eac833a8635d83c799c9d6eb4c74b8bef1046bb4746fd,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.012291878418386156,0.01207601670121549,9.831760999773256e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,14,109,110,17748639776730,17748642307824,17748724434662,17748724473049,True,84.6963189978851,82.12683799865772,0.0383869992219843,58.39889100025175,81.14287499847705,0.0,6966091b765f3cbcd397ca7cc45cc6f1f7fc859ad1dc8f40aec6e44e86d1a9e7,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.013350700000354663,0.008057138941091934,6.334862784745324e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,15,115,118,17748875083220,17748877608139,17748960026984,17749040182382,True,165.09916200084263,82.41884500239394,80.15539799816906,58.54784000257496,81.45012900058646,80.0,29f6cea7bc2a72f6d73b1f7102b01f3635bd35959f5fcb6ca91e720d73cb818b,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03814191073215403,0.03321955174062159,9.14162586297413e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,16,123,127,17749241445806,17749244071807,17749325480786,17749485719910,True,244.27410399948712,81.40897900011623,160.23912400123663,58.21722300242982,80.43582800019067,160.0,463b44f790c51667d1f3c5444c99bb167b96d687d987d1f9031b3a000d94995b,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.055905221829491474,0.052015034992345215,2.9089700942935143e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,17,132,134,17749723275918,17749725782392,17749807424297,17749847550615,True,124.27469699832727,81.64190499883262,40.12631799923838,58.27072399915778,80.68918899880373,40.0,33e9f2c3a59235515830c2de8436f3d06b4494ae4eba239230b96eaefa53cb63,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.02222081319170133,0.0070703046340963565,1.9395464663221704e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,18,139,141,17750027633337,17750030141617,17750111879243,17750152016909,True,124.38357200153405,81.73762599835754,40.137666001101024,58.26414199691499,80.78227499936474,40.0,3bef74fc08161b9187cde46b07557fd5d798c6ca9468182687bd92046cd84458,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.01086803102340964,0.022049745092514544,8.182229698479229e-06,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,19,146,150,17750349847468,17750352395059,17750434005661,17750594242504,True,244.3950360029703,81.61060200291104,160.23684299943852,58.29623099998571,80.6502539999201,160.0,771b9e26f54947937fee0c14abde02dfa37a906586b69b841def8944ae5f8f5e,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.021948309563421444,0.04016838811075105,0.0009711075657873984,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_010/h_05/l_000,35,libero_spatial,1,10,async_unguarded,measured_wall,5,0,20,155,158,17750885128385,17750887623296,17750968952353,17751049106747,True,163.97836199757876,81.32905700040283,80.15439399969182,58.270729998184834,80.37225799853331,80.0,828bad618e40210ea41b8ecb7b5b1e7fbf5d8af9fa76e29e501ed38e5cc47d8c,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.009676131727276717,0.049772102062088645,0.0009850627488426477,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,0,10,13,17752860174053,17752862860112,17752948434896,17753028613463,True,168.43941000115592,85.57478399961838,80.17856700098491,58.78952200146159,83.79818499815883,80.0,9be721065bf848defb4dfea6daea27cdcf222608cc0bd2a3cac745c554e16b24,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.00034521219402813916,0.0017109007357337413,0.00023806084055445764,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,1,18,22,17753216132920,17753218691509,17753301403449,17753461643867,True,245.5109469992749,82.71194000190008,160.2404179975565,58.601114000339294,81.513935001567,160.0,e9c75abcfd94d223db25364417bf5b627d75b26491cf4ada4fba7cbd13bda170,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.04047830450753728,0.014984030701188885,0.0001505919503525105,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,2,27,29,17753669093318,17753671622955,17753753336882,17753793473832,True,124.38051400022232,81.71392700023716,40.136949999578064,58.30035699909786,80.6568129992229,40.0,5491ce7a71af83a14b706d7112beaef65d4f9684b0fe94a1bb71fcbef96b15e6,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.021976090099080144,0.01781871611891982,5.4357944017036086e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,3,34,37,17753956162321,17753958678056,17754040716433,17754120874617,True,164.7122960021079,82.03837700057193,80.1581840023573,58.36741399980383,81.05624300151248,80.0,7ca96b6de4f775c2080618bcd1987afdc5ae3a62b0443e946f35d1fd0ed99540,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03339395171596605,0.03033686328007046,5.879818383446728e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,4,42,46,17754306522644,17754309133795,17754391251214,17754551499188,True,244.9765439996554,82.11741900231573,160.2479739995033,58.51445699954638,81.10297299936065,160.0,20519da76acd25037fbf83b48452fee69a978b93c922a16d784c6e79ab75f54d,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.0468011165366152,0.014013370949363385,5.352072784826911e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,5,51,53,17754770478126,17754773234903,17754855712179,17754895890557,True,125.41243099985877,82.47727599882637,40.17837799983681,58.34655400030897,81.27466899895808,40.0,884b4af28454a10996904837b40f8f1e91567a0ace73a0ee59bc5ce94547e282,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.021642231782828685,0.016321624582900544,2.4959550540590292e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,6,58,62,17755064412707,17755066893467,17755149632908,17755309907382,True,245.4946750003728,82.73944100074004,160.27447400119854,58.37692299974151,81.63312299802783,160.0,bf782ae2c8ccfc53631b7df785b3d0a462b60f98b6c5a9a1bd5ce8987deacb86,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.04723780402370443,0.026570585294944337,4.373865658720277e-05,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,7,67,68,17755547936096,17755550500642,17755632779159,17755632821727,True,84.8856309967232,82.27851700212341,0.04256799729773775,58.228671998222126,81.15891499983263,0.0,312d8d8580bc7800ab1f94dab5f14630b1a5cc5fcdfa3ec392c6ded9d306d100,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0021550340023007764,0.011036694196298378,0.0017989731360850345,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,8,73,76,17755850142050,17755852675963,17755938022139,17756018180498,True,168.03844799869694,85.34617599798366,80.15835900005186,58.51340699882712,84.35593199828872,80.0,bf22667359013ed259736e4697f507e99d9bfdff1f570af6719ed2c33d0178c0,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0036106389795826574,0.030260068107528577,0.01486965438428548,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,9,81,84,17756273431465,17756275964870,17756358772718,17756438934180,True,165.50271500091185,82.80784799717367,80.16146200316143,58.289558000979014,81.66723099930095,80.0,0934f02cbd282db680bb192e0116a4806dc9d0f424dbee730b0ac30ca688549c,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,,0.0024958893580652695,0.050984991728830566,0.0008899787794414207,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,10,89,92,17756670428239,17756672971646,17756755123337,17756835283548,True,164.85530900172307,82.1516910000355,80.1602110004751,58.28992500028107,81.19979299954139,80.0,5a1306d0d2627b368f753755600fd03837d70c08c087f1041a349cb9b8e02b32,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.020637141695071883,0.0328690735531269,0.0005864708895048192,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,11,97,100,17757060743530,17757063255117,17757144873679,17757225038431,True,164.29490099835675,81.61856200240436,80.16475199838169,58.10804800057667,80.66001499901176,80.0,8b93d3f6c8e0534eb69c3485342766a549c864b08c66e10fcc19c56eae11034a,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.03321377321318718,0.043403423874987766,0.0004532737344701415,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,12,105,108,17757462419729,17757464993130,17757546879351,17757627039579,True,164.6198500020546,81.88622099987697,80.16022800075007,58.2596360000025,80.92590000160271,80.0,461e2cbc526c13364b1e4693d7eca736533cd2ebe5c4cd449313ced9b7dffaaf,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.04192606504730411,0.026810355236506316,0.0003620125707683615,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,13,113,114,17757871325334,17757873955150,17757957266638,17757957312616,True,85.98728200013284,83.31148800061783,0.04597799852490425,58.302010998886544,82.33267000105116,0.0,fbea8084e18cc7f83a02a69ccb817dcc94ad38166d67a0d5a3d1f6032b735067,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.012312368572535011,0.008724840868467764,0.00010164313832076478,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,14,119,121,17758144770893,17758147411989,17758231380740,17758271518648,True,126.74775500272517,83.96875099788303,40.13790800308925,58.508341000560904,82.79439200123306,40.0,0be269dfd331a805904d548b7b5858d79d53f2c8801be3060cc1a467f422cbc1,2,2,10,3,0,8,7,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.025164483941762836,0.014959765087744431,0.0007754915468789984,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,15,126,127,17758489712384,17758492354781,17758575523967,17758575566547,True,85.85416300047655,83.16918600030476,0.04257999898982234,58.363751999422675,81.95053699819255,0.0,c6eecfdcb2bae90465576f2c7edac9a084417d9eba6105592e13fe96b1b01e53,1,1,10,2,0,7,8,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.014306048193006713,0.008232143846138008,0.00020203488309489606,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,16,132,135,17758756558159,17758759155466,17758841612761,17758921790076,True,165.23191700252937,82.45729500049492,80.17731500149239,58.13684000167996,81.32182699773693,80.0,de76338653d7c5924b44b70d7f10d0740f311da96eb93bf226a139e2b22c4479,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.0296996878969005,0.018307052726792984,0.0004508716356983935,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,17,140,143,17759168328275,17759170954193,17759254002625,17759334167265,True,165.83899000033853,83.04843199948664,80.16463999956613,58.33531399912317,81.93835300335195,80.0,5a300379128f9a2e8846011127706693a526ba9fd2181618a5b8014dd2901ae3,3,3,10,4,0,9,6,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.023673268172178838,0.025623181266676516,0.0004932829011004888,,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_001__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_001/episode_011/h_05/l_000,36,libero_spatial,1,11,async_unguarded,measured_wall,5,0,18,148,152,17759601383504,17759603951375,17759686293538,17759846530464,True,245.1469600018754,82.34216300115804,160.236925999925,58.41844400129048,81.22711399846594,160.0,df32dd444db074df8e943e422bfe592c7ab03d18a573a5001364356e5c9cc60d,4,4,10,5,0,10,5,False,False,0,0,not_applied,async_unguarded,True,accepted_unguarded,position_mismatch,0.0179421812319786,0.023065697373139196,0.0005562404162888683,,,
